"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"374","DAB2",1595.10860176089,0.415739491799289,0.110589073499726,3.75931797457656,0.000170377184750925,0.0011257608908841,1595.10860176089,0.280596657222583,0.130066680911868,2.1573292656919,0.030980018279208,0.0805694069180322
"382","DDHD1",1453.44852658708,0.425194307906909,0.115987694378106,3.66585705653246,0.000246511599236784,0.00154466645409942,1453.44852658708,0.556041863329291,0.134488626131499,4.13448987712617,3.55743932655878e-05,0.000228003527244861
"383","DDIT3",1394.20904088523,0.909570447491465,0.158631575436881,5.73385497172586,9.81732849840252e-09,2.38798424518835e-07,1394.20904088523,1.36075519049252,0.178165591907295,7.63758689837578,2.21330655502985e-14,7.60419895358072e-13
"389","DENND5A",3637.31240093991,0.881893633080547,0.119458934748768,7.38239994300337,1.55461359004745e-13,1.19173582045716e-11,3637.31240093991,0.631947348221701,0.138058407194583,4.57739127274602,4.70810352949596e-06,3.72086086883692e-05
"399","DLG1",7901.66659770943,0.487975969942651,0.0937800249282635,5.20341053775497,1.95663966125366e-07,3.19043969811048e-06,7901.66659770943,0.351109707486426,0.109013872068994,3.22078007892622,0.00127842208255201,0.00534451863927191
"421","DSP",8810.52542986936,0.349709860514454,0.129182305462038,2.70710341686247,0.00678731103978344,0.0247660630316269,8810.52542986936,0.755225692592904,0.149183493268876,5.06239447840082,4.14023231912884e-07,4.17854216110071e-06
"431","DUSP5",2633.91791515856,1.22985006610305,0.213556318588257,5.75890272988942,8.46624686045687e-09,2.09385893023701e-07,2633.91791515856,1.04796528165758,0.246675026056858,4.24836392402379,2.1533738225038e-05,0.000145427028833472
"432","DYM",933.661195029432,0.658479685568524,0.145868680529068,4.51419511837775,6.35576820308127e-06,6.58945804099316e-05,933.661195029432,0.802189721508771,0.171705811908513,4.67188450170916,2.98448775694245e-06,2.46632292684619e-05
"437","DYRK2",852.737594310739,0.845399499656714,0.173858193967671,4.86258070651485,1.15865112362656e-06,1.4686753111796e-05,852.737594310739,0.572869011830769,0.202827449652025,2.82441559470177,0.0047366922240746,0.0164579829992506
"439","E2F7",6772.72608011087,0.593931977711535,0.0654697812031363,9.07184913095575,1.17014045700013e-19,3.00302133515338e-17,6772.72608011087,0.428008562528144,0.0757110648256091,5.65318376533216,1.57502755412721e-08,2.09533055804755e-07
"446","EEF2",41364.6023644713,0.355544475314072,0.0868635666637569,4.09313696144162,4.25576170108675e-05,0.000342394494333686,41364.6023644713,0.229031540106525,0.100306871634228,2.28330857472753,0.022412198286559,0.0616594780941053
"456","EHD4",2600.06077234486,0.198942064970638,0.0810923320916869,2.45327837835154,0.0141560739577067,0.0450451903409181,2600.06077234486,0.312796885246866,0.0938083654587601,3.33442421384452,0.000854761893261889,0.00375456546322168
"457","EIF2B5",3799.07883855309,0.288673925566005,0.116277594707482,2.48262725327454,0.0130417476637144,0.0421834451700277,3799.07883855309,0.420731460366439,0.134329273725613,3.13209063592381,0.0017356628458215,0.00692396251981955
