"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"1508","BORA",405.912653655526,0.347736214289479,0.169020209997123,2.05736470387416,0.0396511576671676,0.102472664911005,405.912653655526,-0.794709965806262,0.199232802690648,-3.98885100783439,6.63941046919203e-05,0.00039452958961336
"1513","BPGM",758.913340694819,0.0258659721268643,0.109680835537985,0.235829459175722,0.813565007673924,0.893377722677034,758.913340694819,0.307419350016438,0.127459999987329,2.4118888282363,0.0158701197488101,0.0462137208593347
"1515","BPNT1",1599.62537343449,-0.458847776676444,0.0919697559044886,-4.98911595626025,6.06562314369693e-07,8.32636082392133e-06,1599.62537343449,-0.187505934742403,0.105831341709616,-1.77174296114367,0.0764372347149135,0.166803973936148
"1518","BRAF",1214.98454951937,0.544128547965061,0.0964427896483247,5.64198267127285,1.68103022058673e-08,3.8509292556468e-07,1214.98454951937,0.395524573010019,0.115084990574319,3.43680414827509,0.00058862106476421,0.00271599719638654
"1521","BRCA1",1735.94580868717,-0.13530860717348,0.164319820734804,-0.823446657672873,0.410254039517027,0.583985412521505,1735.94580868717,-0.687709289717546,0.18970027729588,-3.62524135188748,0.00028869170867428,0.00144914113591808
"1523","BRCA2",976.751452201918,-0.247738737233811,0.182168478110307,-1.35994294843809,0.173847978537428,0.319280232725656,976.751452201918,-1.03711982327685,0.213190030768018,-4.86476698530707,1.14591728390868e-06,1.03999891440855e-05
"1524","BRCC3",1583.36560450199,-0.546828929165148,0.10531292996008,-5.19241967128282,2.07578441147455e-07,3.34467610176445e-06,1583.36560450199,-1.11887287720784,0.123761070948856,-9.04058819651144,1.55831025717648e-19,1.08102549871408e-17
"1540","BRIP1",1611.588867633,-0.27294171596447,0.202079208605091,-1.35066698770511,0.17680213176957,0.323197290118255,1611.588867633,-0.548418769930879,0.234282390778923,-2.34084502940037,0.0192401514747153,0.0542620222120241
"1597","BTRC",1503.774869507,0.499737977133021,0.127967273209886,3.90520142062708,9.41469357212213e-05,0.000673869821241466,1503.774869507,0.162398627836831,0.148440132242374,1.09403451333272,0.273939841583316,0.435810102074292
"1598","BUB1",6536.21733172376,0.815954345967064,0.115221811472382,7.08159623200023,1.42503356731845e-12,9.11628865414278e-11,6536.21733172376,-0.617647843431076,0.133584761253922,-4.62363998433198,3.77064072671587e-06,3.04782236597846e-05
"1599","BUB1B",2919.16934709925,0.341063758938217,0.115788156822803,2.94558414519169,0.00322345457270465,0.013357922389844,2919.16934709925,-0.426019927963988,0.133889680102849,-3.18187277493481,0.00146326081018562,0.00598189212671501
"1600","BUB3",11471.5394464155,0.618381585643567,0.130563695854139,4.73624449429189,2.17714916648919e-06,2.57362866756947e-05,11471.5394464155,0.0788176974558139,0.150826225822471,0.522572894906126,0.601271506926089,0.741292516982416
"1826","CABLES1",785.396699271262,-0.427371932211049,0.138529794973679,-3.08505424621649,0.00203515030933487,0.00911903888605818,785.396699271262,-0.950373769394142,0.169025481610704,-5.62266564980436,1.88033115923214e-08,2.47197890339876e-07
